reviewText,summary,overall,verified,vote
JUST RECEIVED IT AND LOOKED IT OVER AND IT'S EXACTLY WHAT I NEEDED BECAUSE I CAN'T REMEMBER ALL THE SETTINGS AND I DON'T WANT TO CARRY THE MANUAL AROUND. THE ONLY THING I WOULD CHANGE WOULD BE THAT IT COULD BE IN A BOOK FORMAT SO YOU DON'T HAVE TO UNFOLD THE THING OTHERWISE IT WOULD BE 5 STARS.,CHEAT SHEETS WERE NEVER THIS GOOD,4.0,True,
"I purchased this for my Nikon D80, this is an excellent camera and has way more capabilities than I realized.  For $10, I am getting thousands more out of my camera.  It's laminated to prevent wear and folds nicely for your camera bag. A great tool, a great buy!",A D80 Must Have!,5.0,True,
"A pretty nice quick reference. Please note that this is NOT a replacement for your user manual. It is only a quick refresher guide to give you a quick reminder on which buttons you need to push to get what you want. It is far from complete reference and those that take a star of for it missing stuff are kidding themselves. It does not claim to be a full reference guide. However, if you're not always using the camera and forget how to adjust certain settings this thing is perfect to keep in your bag. This product is not meant for the pro user, but rather targets the beginners and intermediates with easy to follow quick steps to change picture settings.

Hope this helps.",A rather nice quick reference card...,5.0,True,
"Absolutely perfect. I got a D80 and being new to SLR digital photography it was/is a life saver. I am still learning and use this cheat sheet almost every time when I use the camera. Who want to read a 2"" book when you get stuck. My friend has a D70 and according to her it is useful for that camera too.
I love this reference card, and highly recommend it to all novice photographers out there.",Nikon D80 Cheat sheet,5.0,True,2
Even when I think I know how to use my D-80 there are times when I will use this handy reference guide. It fits easy into the gadget bag and when I need to know how to use the camera instead of looking thru a thick manual this small and easy to use reference guide is the best. I highly recommend this to anyone.,Easy reference,5.0,True,
"The first rule of taking pictures is to read your camera manual and if you do so you will probably only retain about 1/4 of what is in there, so having a reference card to help you out is key.. however this product really has not helped me out once.  I've found that the quick guide that came with my camera is by far a better resource, and is smaller.

It may not be for me, but I am sure others would enjoy it, however it is overpriced and oversized for me to carry around on a day to day basis.",Not worth the $$,2.0,True,5
"Do yourself a favor and put this reference in your camera case today.  While the camera is laid out to be easy to use, there are still a great deal of features and it's easy to lose track of where things are and how to use it.  This card is really concise.",Must have,5.0,False,
"Lots of great solid information within.............Handy in the field
and in the home ...................Solid HINTS...........A Great BUY FROM Amazon.com",Outstanding Purchase,5.0,True,2
"The Laminated Reference Card for the Nikon D80 is just what I needed to keep in my photo bag for a ""quick"" reminder. If I haven't used the camera for some time I tend to forget settings for special situations such as a shaded area or other unique situation. The card is well made and the lamination should help it to last a long time.

GHG
USA",Nikon D80 Laminated Reference Card,5.0,True,
Not helpful at all. Overpriced. The manual and/or a field guide are much more informative. I never use this.,Not Worth It,1.0,True,2
"This is a great reference card for the D80.  The D80 is an amazing camera and this card is great to have in the bag when you need a quick hint while snapping pictures. Just make sure you have your reading glassed with you if you have trouble with small print.  My arms aren't as long as they used to be, so I put a pair in my camera bag. I would recommend this to anyone with a D80.",Very informative and useful product,5.0,False,
"This covers the ""more than the basics"" of the camera and keeps the information at your fingertips.

Best of all, I highly recommend this tool to anybody who doesn't use the camera on a regular basis.  If you are like most who pick up the camera every now and again for those family gathers or the occasional trip this helps put you back on track.  If you use the camera frequently enough to know the ins and outs then perhaps you will know most of what is covered.

I find it useful and much easier than the manual.  It is also easier to replace eventually instead of wearing thin the manual from flipping through it.",A Good Resource,4.0,False,13
